986,-1585
987,-1588
988,-1592
989,-1594
990,-1594
991,-1594
992,-1597
993,-1599
994,-1601
995,-1602
996,-1605
997,-1605
998,-1608
999,-1608
1000,-1608
1001,-1610
1002,-1613
1003,-1613
1004,-1615
1005,-1616
1006,-1618
1007,-1620
1008,-1624
1009,-1624
1010,-1624
1011,-1626
1012,-1629
1013,-1629
1014,-1631
1015,-1632
1016,-1635
1017,-1637
1018,-1639
1019,-1639
1020,-1640
1021,-1643
1022,-1645
1023,-1647
1024,-1649
1025,-1649
1026,-1651
1027,-1651
1028,-1655
1029,-1655
1030,-1656
1031,-1658
1032,-1659
1033,-1661
1034,-1661
1035,-1662
1036,-1665
1037,-1668
1038,-1670
1039,-1670
1040,-1671
1041,-1674
1042,-1676
1043,-1676
1044,-1677
1045,-1677
1046,-1680
1047,-1680
1048,-1681
1049,-1682
1050,-1683
1051,-1686
1052,-1686
1053,-1689
1054,-1689
1055,-1689
1056,-1690
1057,-1693
1058,-1693
1059,-1695
1060,-1695
1061,-1698
1062,-1698
1063,-1698
1064,-1700
1065,-1700
1066,-1700
1067,-1703
1068,-1703
1069,-1705
1070,-1706
1071,-1709
1072,-1711
1073,-1715
1074,-1717
1075,-1718
1076,-1721
1077,-1724
1078,-1728
1079,-1728
1080,-1728
1081,-1730
1082,-1730
1083,-1730
1084,-1730
1085,-1731
1086,-1733
1087,-1734
1088,-1736
1089,-1736
1090,-1737
1091,-1740
1092,-1740
1093,-1743
1094,-1745
1095,-1746
1096,-1749
1097,-1752
1098,-1752
1099,-1752
1100,-1752
1101,-1755
1102,-1755
1103,-1756
1104,-1758
1105,-1759
1106,-1762
1107,-1765
1108,-1767
1109,-1769
1110,-1770
1111,-1773
1112,-1776
1113,-1776
1114,-1776
1115,-1777
1116,-1780
1117,-1783
1118,-1785
1119,-1785
1120,-1786
1121,-1789
1122,-1792
1123,-1792
1124,-1794
1125,-1794
1126,-1796
1127,-1798
1128,-1802
1129,-1802
1130,-1803
1131,-1806
1132,-1809
1133,-1813
1134,-1813
1135,-1814
1136,-1816
1137,-1819
1138,-1823
1139,-1825
1140,-1825
1141,-1827
1142,-1830
1143,-1834
1144,-1834
1145,-1835
1146,-1838
1147,-1841
1148,-1841
1149,-1841
1150,-1842
1151,-1845
1152,-1848
1153,-1852
1154,-1852
1155,-1853
1156,-1855
1157,-1858
1158,-1860
1159,-1862
1160,-1863
1161,-1866
1162,-1869
1163,-1873
1164,-1873
1165,-1874
1166,-1876
1167,-1878
1168,-1879
1169,-1881
1170,-1881
1171,-1882
1172,-1884
1173,-1886
1174,-1886
1175,-1887
1176,-1889
1177,-1892
1178,-1892
1179,-1894
1180,-1894
1181,-1896
1182,-1899
1183,-1899
1184,-1899
1185,-1900
1186,-1900
1187,-1903
1188,-1904
1189,-1904
1190,-1905
1191,-1908
1192,-1910
1193,-1910
1194,-1912
1195,-1913
1196,-1916
1197,-1918
1198,-1918
1199,-1918
1200,-1919
1201,-1922
1202,-1925
1203,-1925
1204,-1925
1205,-1926
1206,-1929
1207,-1931
1208,-1933
1209,-1933
1210,-1934
1211,-1937
1212,-1939
1213,-1939
1214,-1939
1215,-1940
1216,-1943
1217,-1945
1218,-1947
1219,-1947
1220,-1948
1221,-1948
1222,-1951
1223,-1952
1224,-1953
1225,-1954
1226,-1957
1227,-1957
1228,-1961
1229,-1961
1230,-1962
1231,-1965
1232,-1968
1233,-1970
1234,-1970
1235,-1971
1236,-1974
1237,-1977
1238,-1977
1239,-1977
1240,-1978
1241,-1981
1242,-1984
1243,-1984
1244,-1986
1245,-1987
1246,-1990
1247,-1993
1248,-1993
1249,-1995
1250,-1996
1251,-1999
1252,-2002
1253,-2006
1254,-2006
1255,-2006
1256,-2008
1257,-2008
1258,-2008
1259,-2010
1260,-2011
1261,-2014
1262,-2017
1263,-2019
1264,-2019
1265,-2020
1266,-2023
1267,-2023
1268,-2025
1269,-2025
1270,-2026
1271,-2029
1272,-2032
1273,-2032
1274,-2032
1275,-2033
1276,-2035
1277,-2036
1278,-2038
1279,-2038
1280,-2039
1281,-2042
1282,-2045
1283,-2047
1284,-2049
1285,-2050
1286,-2053
1287,-2056
1288,-2060
1289,-2062
1290,-2063
1291,-2066
1292,-2069
1293,-2071
1294,-2071
1295,-2072
1296,-2075
1297,-2077
1298,-2077
1299,-2077
1300,-2078
1301,-2081
1302,-2081
1303,-2083
1304,-2083
1305,-2084
1306,-2087
1307,-2090
1308,-2094
1309,-2096
1310,-2096
1311,-2096
1312,-2099
1313,-2099
1314,-2099
1315,-2100
1316,-2103
1317,-2105
1318,-2105
1319,-2107
1320,-2108
1321,-2111
1322,-2113
1323,-2115
1324,-2117
1325,-2118
1326,-2121
1327,-2123
1328,-2125
1329,-2125
1330,-2126
1331,-2128
1332,-2130
1333,-2134
1334,-2134
1335,-2135
1336,-2138
1337,-2141
1338,-2143
1339,-2145
1340,-2146
1341,-2149
1342,-2152
1343,-2156
1344,-2158
1345,-2159
1346,-2162
1347,-2165
1348,-2165
1349,-2167
1350,-2168
1351,-2168
1352,-2171
1353,-2173
1354,-2175
1355,-2176
1356,-2179
1357,-2182
1358,-2182
1359,-2184
1360,-2185
1361,-2188
1362,-2191
1363,-2193
1364,-2195
1365,-2196
1366,-2199
1367,-2201
1368,-2203
1369,-2203
1370,-2203
1371,-2205
1372,-2207
1373,-2211
1374,-2211
1375,-2211
1376,-2213
1377,-2213
1378,-2213
1379,-2215
1380,-2215
1381,-2217
1382,-2220
1383,-2220
1384,-2220
1385,-2220
1386,-2223
1387,-2226
1388,-2226
1389,-2226
1390,-2227
1391,-2230
1392,-2232
1393,-2236
1394,-2238
1395,-2239
1396,-2241
1397,-2243
1398,-2243
1399,-2245
1400,-2246
1401,-2249
1402,-2249
1403,-2252
1404,-2254
1405,-2255
1406,-2258
1407,-2261
1408,-2263
1409,-2263
1410,-2264
1411,-2267
1412,-2269
1413,-2269
1414,-2269
1415,-2270
1416,-2273
1417,-2275
1418,-2277
1419,-2277
1420,-2278
1421,-2280
1422,-2282
1423,-2286
1424,-2286
1425,-2287
1426,-2290
1427,-2293
1428,-2293
1429,-2293
1430,-2294
1431,-2297
1432,-2300
1433,-2300
1434,-2300
1435,-2300
1436,-2303
1437,-2303
1438,-2306
1439,-2308
1440,-2309
1441,-2312
1442,-2315
1443,-2317
1444,-2317
1445,-2317
1446,-2319
1447,-2321
1448,-2323
1449,-2325
1450,-2326
1451,-2328
1452,-2331
1453,-2333
1454,-2333
1455,-2334
1456,-2337
1457,-2340
1458,-2342
1459,-2342
1460,-2343
1461,-2345
1462,-2348
1463,-2348
1464,-2348
1465,-2348
1466,-2351
1467,-2351
1468,-2353
1469,-2353
1470,-2353
1471,-2355
1472,-2357
1473,-2361
1474,-2361
1475,-2361
1476,-2364
1477,-2367
1478,-2367
1479,-2367
1480,-2368
1481,-2371
1482,-2373
1483,-2375
1484,-2375
1485,-2376
1486,-2379
1487,-2381
1488,-2383
1489,-2383
1490,-2384
1491,-2387
1492,-2390
1493,-2390
1494,-2392
1495,-2393
1496,-2396
1497,-2396
1498,-2398
1499,-2400
1500,-2401
1501,-2404
1502,-2407
1503,-2407
1504,-2409
1505,-2410
1506,-2413
1507,-2415
1508,-2417
1509,-2417
1510,-2418
1511,-2421
1512,-2424
1513,-2426
1514,-2426
1515,-2427
1516,-2430
1517,-2433
1518,-2435
1519,-2435
1520,-2436
1521,-2439
1522,-2442
1523,-2442
1524,-2442
1525,-2443
1526,-2443
1527,-2446
1528,-2447
1529,-2447
1530,-2447
1531,-2450
1532,-2453
1533,-2453
1534,-2455
1535,-2455
1536,-2457
1537,-2460
1538,-2464
1539,-2464
1540,-2465
1541,-2467
1542,-2469
1543,-2471
1544,-2471
1545,-2472
1546,-2475
1547,-2477
1548,-2479
1549,-2479
1550,-2480
1551,-2483
1552,-2485
1553,-2486
1554,-2487
1555,-2488
1556,-2491
1557,-2494
1558,-2498
1559,-2498
1560,-2499
1561,-2502
1562,-2505
1563,-2505
1564,-2505
1565,-2506
1566,-2508
1567,-2509
1568,-2511
1569,-2511
1570,-2512
1571,-2515
1572,-2518
1573,-2518
1574,-2520
1575,-2521
1576,-2523
1577,-2526
1578,-2528
1579,-2530
1580,-2531
1581,-2534
1582,-2537
1583,-2539
1584,-2539
1585,-2540
1586,-2540
1587,-2543
1588,-2547
1589,-2547
1590,-2548
1591,-2550
1592,-2551
1593,-2552
1594,-2552
1595,-2553
1596,-2555
1597,-2558
1598,-2560
1599,-2560
1600,-2561
1601,-2564
1602,-2566
1603,-2566
1604,-2566
1605,-2566
1606,-2568
1607,-2570
1608,-2572
1609,-2574
1610,-2575
1611,-2578
1612,-2580
1613,-2582
1614,-2582
1615,-2583
1616,-2586
1617,-2589
1618,-2591
1619,-2593
1620,-2594
1621,-2597
1622,-2600
1623,-2602
1624,-2602
1625,-2603
1626,-2605
1627,-2606
1628,-2608
1629,-2608
1630,-2609
1631,-2611
1632,-2612
1633,-2615
1634,-2615
1635,-2615
1636,-2618
1637,-2618
1638,-2618
1639,-2620
1640,-2621
1641,-2624
1642,-2627
1643,-2629
1644,-2629
1645,-2630
1646,-2632
1647,-2634
1648,-2636
1649,-2636
1650,-2637
1651,-2639
1652,-2642
1653,-2644
1654,-2644
1655,-2645
1656,-2648
1657,-2651
1658,-2651
1659,-2651
1660,-2652
1661,-2654
1662,-2655
1663,-2655
1664,-2655
1665,-2656
1666,-2659
1667,-2662
1668,-2662
1669,-2662
1670,-2663
1671,-2666
1672,-2669
1673,-2669
1674,-2671
1675,-2672
1676,-2675
1677,-2675
1678,-2679
1679,-2679
1680,-2680
1681,-2683
1682,-2683
1683,-2687
1684,-2687
1685,-2688
1686,-2690
1687,-2692
1688,-2694
1689,-2694
1690,-2695
1691,-2698
1692,-2701
1693,-2703
1694,-2705
1695,-2706
1696,-2709
1697,-2712
1698,-2716
1699,-2716
1700,-2716
1701,-2718
1702,-2718
1703,-2718
1704,-2718
1705,-2719
1706,-2722
1707,-2725
1708,-2725
1709,-2725
1710,-2726
1711,-2728
1712,-2729
1713,-2732
1714,-2732
1715,-2733
1716,-2733
1717,-2736
1718,-2738
1719,-2738
1720,-2739
1721,-2742
1722,-2744
1723,-2744
1724,-2744
1725,-2744
1726,-2746
1727,-2749
1728,-2749
1729,-2751
1730,-2752
1731,-2755
1732,-2758
1733,-2758
1734,-2758
1735,-2759
1736,-2762
1737,-2765
1738,-2765
1739,-2767
1740,-2768
1741,-2770
1742,-2772
1743,-2776
1744,-2778
1745,-2779
1746,-2782
1747,-2784
1748,-2786
1749,-2788
1750,-2789
1751,-2792
1752,-2795
1753,-2797
1754,-2799
1755,-2800
1756,-2803
1757,-2806
1758,-2806
1759,-2808
1760,-2809
1761,-2811
1762,-2814
1763,-2814
1764,-2814
1765,-2814
1766,-2817
1767,-2819
1768,-2821
1769,-2821
1770,-2822
1771,-2822
1772,-2824
1773,-2826
1774,-2826
1775,-2826
1776,-2828
1777,-2831
1778,-2835
1779,-2835
1780,-2836
1781,-2839
1782,-2842
1783,-2846
1784,-2848
1785,-2848
1786,-2850
1787,-2852
1788,-2852
1789,-2854
1790,-2855
1791,-2857
1792,-2860
1793,-2860
1794,-2860
1795,-2861
1796,-2863
1797,-2865
1798,-2867
1799,-2869
1800,-2870
1801,-2873
1802,-2875
1803,-2875
1804,-2875
1805,-2876
1806,-2879
1807,-2879
1808,-2882
1809,-2882
1810,-2882
1811,-2884
1812,-2887
1813,-2891
1814,-2893
1815,-2894
1816,-2897
1817,-2900
1818,-2900
1819,-2900
1820,-2901
1821,-2904
1822,-2907
1823,-2909
1824,-2909
1825,-2910
1826,-2912
1827,-2915
1828,-2915
1829,-2917
1830,-2918
1831,-2920
1832,-2923
1833,-2925
1834,-2925
1835,-2925
1836,-2928
1837,-2930
1838,-2932
1839,-2934
1840,-2935
1841,-2935
1842,-2938
1843,-2939
1844,-2939
1845,-2940
1846,-2942
1847,-2943
1848,-2945
1849,-2945
1850,-2945
1851,-2947
1852,-2949
1853,-2951
1854,-2953
1855,-2954
1856,-2957
1857,-2960
1858,-2960
1859,-2962
1860,-2963
1861,-2966
1862,-2969
1863,-2969
1864,-2969
1865,-2970
1866,-2973
1867,-2975
1868,-2976
1869,-2976
1870,-2977
1871,-2980
1872,-2982
1873,-2982
1874,-2982
1875,-2983
1876,-2986
1877,-2988
1878,-2988
1879,-2988
1880,-2989
1881,-2991
1882,-2992
1883,-2994
1884,-2994
1885,-2995
1886,-2998
1887,-3000
1888,-3000
1889,-3000
1890,-3001
1891,-3004
1892,-3007
1893,-3009
1894,-3011
1895,-3012
1896,-3013
1897,-3015
1898,-3016
1899,-3018
1900,-3018
1901,-3018
1902,-3020
1903,-3022
1904,-3022
1905,-3022
1906,-3024
1907,-3027
1908,-3027
1909,-3027
1910,-3028
1911,-3031
1912,-3033
1913,-3033
1914,-3033
1915,-3034
1916,-3036
1917,-3037
1918,-3041
1919,-3041
1920,-3041
1921,-3043
1922,-3046
1923,-3046
1924,-3046
1925,-3047
1926,-3050
1927,-3053
1928,-3053
1929,-3055
1930,-3056
1931,-3059
1932,-3061
1933,-3065
1934,-3067
1935,-3068
1936,-3071
1937,-3071
1938,-3074
1939,-3074
1940,-3074
1941,-3076
1942,-3079
1943,-3081
1944,-3081
1945,-3081
1946,-3083
1947,-3085
1948,-3085
1949,-3085
1950,-3086
1951,-3089
1952,-3092
1953,-3096
1954,-3096
1955,-3097
1956,-3100
1957,-3103
1958,-3103
1959,-3103
1960,-3104
1961,-3106
1962,-3109
1963,-3111
1964,-3113
1965,-3114
1966,-3117
1967,-3120
1968,-3124
1969,-3124
1970,-3125
1971,-3128
1972,-3130
1973,-3130
1974,-3130
1975,-3131
1976,-3134
1977,-3134
1978,-3135
1979,-3137
1980,-3138
1981,-3141
1982,-3144
1983,-3144
1984,-3144
1985,-3145
1986,-3148
1987,-3151
1988,-3153
1989,-3153
1990,-3154
1991,-3157
1992,-3160
1993,-3164
1994,-3164
1995,-3165
1996,-3167
1997,-3169
1998,-3169
1999,-3171
2000,-3171
2001,-3171
2002,-3174
2003,-3176
2004,-3176
2005,-3177
2006,-3180
2007,-3183
2008,-3185
2009,-3187
2010,-3188
2011,-3191
2012,-3191
2013,-3193
2014,-3193
2015,-3194
2016,-3197
2017,-3200
2018,-3204
2019,-3206
2020,-3207
2021,-3209
2022,-3210
2023,-3212
2024,-3212
2025,-3212
2026,-3215
2027,-3218
2028,-3218
2029,-3220
2030,-3221
2031,-3224
2032,-3227
2033,-3229
2034,-3229
2035,-3229
2036,-3231
2037,-3234
2038,-3234
2039,-3236
2040,-3237
2041,-3240
2042,-3243
2043,-3245
2044,-3245
2045,-3246
2046,-3248
2047,-3250
2048,-3254
2049,-3254
2050,-3254
2051,-3256
2052,-3259
2053,-3259
2054,-3259
2055,-3260
2056,-3262
2057,-3263
2058,-3267
2059,-3269
2060,-3270
2061,-3273
2062,-3276
2063,-3276
2064,-3278
2065,-3279
2066,-3279
2067,-3282
2068,-3284
2069,-3284
2070,-3285
2071,-3287
2072,-3289
2073,-3291
2074,-3291
2075,-3291
2076,-3293
2077,-3296
2078,-3296
2079,-3298
2080,-3299
2081,-3301
2082,-3302
2083,-3305
2084,-3305
2085,-3305
2086,-3306
2087,-3308
2088,-3312
2089,-3312
2090,-3312
2091,-3312
2092,-3315
2093,-3315
2094,-3315
2095,-3316
2096,-3319
2097,-3322
2098,-3324
2099,-3324
2100,-3325
2101,-3328
2102,-3328
2103,-3331
2104,-3331
2105,-3331
2106,-3334
2107,-3334
2108,-3337
2109,-3339
2110,-3340
2111,-3342
2112,-3345
2113,-3345
2114,-3347
2115,-3348
2116,-3351
2117,-3354
2118,-3356
2119,-3356
2120,-3357
2121,-3360
2122,-3363
2123,-3367
2124,-3367
2125,-3367
2126,-3370
2127,-3373
2128,-3375
2129,-3375
2130,-3376
2131,-3379
2132,-3382
2133,-3382
2134,-3382
2135,-3383
2136,-3386
2137,-3388
2138,-3388
2139,-3388
2140,-3389
2141,-3392
2142,-3395
2143,-3399
2144,-3399
2145,-3400
2146,-3403
2147,-3406
2148,-3410
2149,-3410
2150,-3411
2151,-3414
2152,-3416
2153,-3418
2154,-3420
2155,-3421
2156,-3424
2157,-3426
2158,-3430
2159,-3430
2160,-3431
2161,-3433
2162,-3436
2163,-3436
2164,-3436
2165,-3437
2166,-3440
2167,-3443
2168,-3445
2169,-3447
2170,-3447
2171,-3449
2172,-3452
2173,-3454
2174,-3454
2175,-3455
2176,-3455
2177,-3458
2178,-3460
2179,-3460
2180,-3461
2181,-3464
2182,-3466
2183,-3466
2184,-3466
2185,-3466
2186,-3468
2187,-3471
2188,-3471
2189,-3471
2190,-3472
2191,-3474
2192,-3477
2193,-3477
2194,-3479
2195,-3480
2196,-3482
2197,-3484
2198,-3486
2199,-3486
2200,-3487
2201,-3490
2202,-3492
2203,-3492
2204,-3492
2205,-3493
2206,-3495
2207,-3496
2208,-3498
2209,-3498
2210,-3498
2211,-3500
2212,-3503
2213,-3503
2214,-3503
2215,-3504
2216,-3506
2217,-3509
2218,-3509
2219,-3509
2220,-3510
2221,-3512
2222,-3515
2223,-3515
2224,-3517
2225,-3518
2226,-3521
2227,-3524
2228,-3528
2229,-3530
2230,-3531
2231,-3534
